Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Class
3.0787340866909707,3.4414227202229553,2.4916613677249977,1.9110383677197953,3.22838435989543,1.0
3.9335283162945136,3.739360613854376,3.5171773911626025,3.16189691316143,3.8394989689491332,1.0
2.8192221132910418,2.739024952383815,3.075946959931516,3.759813173539417,2.6129039417566235,1.0
-0.08789423957525422,1.5298282894071393,3.210172609942287,3.023294431879054,1.4102743607829566,1.0
3.5079982470015265,4.96908551736885,4.09951277590528,3.134268573645424,1.4784685743903672,1.0
4.629544868375312,3.394766135199008,3.2152905062017405,3.1991086185019366,3.397933126433195,1.0
7.081879320957815,5.569415011952406,3.044496652000684,3.714821859448539,2.6537105234606835,1.0
3.099306621249225,4.377389771805044,2.750419380523068,3.019345540939813,4.157953962847133,1.0
2.100510003011731,3.4584623714272027,2.2516428057943996,4.432775734349912,4.992459193401636,1.0
3.461411101037802,3.784994155633395,4.866647883264178,4.041712417442085,3.970237014825552,1.0
3.4259341160703918,3.3982154951160486,2.1514433723049025,2.362778047136675,2.4387426374778944,1.0
3.778783919259859,3.882092194793561,4.168476822358877,2.7814157665125023,1.41927747150931,1.0
2.6634515664039418,3.2814756657849973,3.743464994766793,3.529438919493599,2.8780023130509074,1.0
1.2006905908422127,3.090991095341965,4.570469155358197,5.094666916808913,4.038774091062622,1.0
5.286031049748052,4.681093860341711,2.639059317326427,5.622413414492093,6.268558080225074,1.0
3.2939012149084106,2.8172783319594075,3.3618616111301867,3.380031691104987,3.9468781984423824,1.0
4.308324965143261,5.2237680541285805,4.748539403268383,4.452485998405977,1.7092833743322746,1.0
3.6558028942861807,2.7105324311596277,4.796556803702027,3.970371008878436,2.1272046733578067,1.0
4.875784139522803,3.6647087784108185,4.54231933047455,3.107148021476967,1.384131722157668,1.0
6.195885608565834,4.988810542512611,2.1436542621654775,2.484109915451115,2.93024970889108,1.0
2.0450415180740715,2.9725678545085277,1.4892418078475436,-0.30105919042324425,1.9983079252549887,1.0
5.113567211701316,2.775991691731877,3.688682688728374,2.613166761555205,3.2678914951081146,1.0
2.9853738279065736,3.817482773139187,3.5136760282364974,3.394264245360473,3.4642033935019647,1.0
4.309495875709392,4.164613688873045,3.4020128280167383,2.588233642452957,1.4851524330049528,1.0
2.818410473203556,1.862806873145227,4.443482850553681,3.33646238679844,1.2419169871817364,1.0
2.549392284153803,3.2253578541092423,2.8660868977493235,3.201655540292231,3.187871859496355,1.0
3.996697872563299,3.035040717607228,2.838277646962317,2.538768369771419,2.040723506992858,1.0
3.5667656278274373,2.948165952238686,3.163755164607238,3.6861084237447104,2.434252835591746,1.0
4.34973299599823,5.037957239046418,3.2722543642213564,2.7223818365344226,1.1206988046383222,1.0
5.669206990737191,5.318498239597113,1.4353705174633604,2.8138470962788444,2.416122032398064,1.0
4.125557060428962,3.7409007340310154,3.338834803884657,2.7544106176207768,4.2139224731529765,1.0
2.5513968319467346,3.792461173422077,1.8535997883474393,3.005781481009734,3.2500977782668206,1.0
3.169560613043286,2.921559427035824,2.8675664014884545,4.012940803142143,5.79883720972432,1.0
3.461700684436414,4.0422447515759465,4.15815280573618,4.295497662155153,3.0626459790276233,1.0
2.7593475508531595,3.5798841155048633,3.0497123002991757,4.396477307378651,4.187295483631326,1.0
4.434541833727179,3.648414112379196,3.759805387335752,3.83309887968406,4.070034622980226,1.0
4.698533927686673,4.08900796436145,5.729059822185434,4.2113222580925305,3.271176953306529,1.0
4.321535947626837,4.153609729732381,2.82341092554623,4.0699266961205325,5.027684919530417,1.0
3.5367130542567633,3.5478182224548256,4.653313514879102,3.719580777831275,3.942544313396089,1.0
3.2484738755282896,3.8357503454201165,2.1822356456932575,2.876975514965575,2.355191384060808,1.0
4.578075041325965,3.8151243145616753,1.6249777855149259,-0.30579980811157625,0.029056424237998257,1.0
3.701775098368483,4.787491194377288,2.7857148381902985,1.6704134214489352,3.396325140117104,1.0
3.1265698062076153,2.389869775403578,3.548136281164413,2.8636684940130674,3.104373288512422,1.0
3.0416878673564374,2.6768842749539568,3.548245443632605,2.4457377167346364,1.85747005745446,1.0
4.273142204831134,4.045648713464183,2.7649475732315647,4.604747739910843,4.0410685173591805,1.0
3.2325921078295927,2.4406968911840226,2.6695961346489705,3.2918246665789175,1.900238652114779,1.0
2.68503434889118,3.3674568295755054,4.433913444940287,5.10094304329278,4.143857172259949,1.0
4.105246591637332,4.3344307353560865,2.677976382234194,3.3797199068111348,2.4886767313276734,1.0
1.470175570668574,2.793321498745125,3.7494915711206938,2.777610489594238,3.2872588406188643,1.0
4.553379328788367,3.50018493250441,2.3780315817323006,2.509631985827625,4.277608737517382,1.0
3.8408979986542655,3.608534673354466,3.5191459961009617,3.4496388304849064,4.9615885856779,1.0
3.0844032702005464,3.8522870394316873,2.1065900305670935,3.3680161056953333,4.006124469537982,1.0
5.648306819727987,4.8090471541741415,2.543097380726427,3.4840037479748616,2.9099635778509945,1.0
3.91751494114523,3.1882675376766763,1.9381858796656832,4.819126205636764,3.5391504542483037,1.0
1.95621305695126,2.056361500571266,5.201621142311394,2.4780353252811107,2.990258510868938,1.0
3.2757351014424136,3.248444555466837,0.9935490471498301,5.445745190039137,4.5111694839934575,1.0
3.8697841925295697,3.693756505984041,2.993174100142284,5.1802816439006385,3.7906797671165195,1.0
2.0195800635315644,2.0263948135244307,4.102152954235408,3.296178599122881,3.4442492429412503,1.0
5.109690783989017,3.6205255419060185,3.35257130333736,4.029912099076367,2.9746281034577473,1.0
3.0456007417664734,3.312454256432112,2.1179519493388623,4.328129910907145,4.6028149324301415,1.0
3.707246802777979,3.3987575614249153,3.4361811503007473,3.851745356939716,3.217236938470279,1.0
2.7514083568667904,2.440742789340641,4.80311146971335,3.0552906709391867,3.4358937383043577,1.0
3.3426615281399576,3.558027688578577,4.22424168997376,2.3657573636255114,2.6440499096232535,1.0
3.2350242969163845,2.1494988937667623,4.038840132268931,3.6684304046356453,3.499866151896684,1.0
5.54787431612858,4.453928830166146,1.18991259918125,3.402377896086918,5.913536310336417,1.0
2.554974078897237,3.0304216180740355,3.557295777182543,4.037656800241145,4.485565955552854,1.0
1.9584702529219187,3.9818704500742568,1.4623378464272099,1.9681779082444877,1.4468645998885064,1.0
4.819316432272554,2.2889722383928737,2.8630926018168794,4.404108882627282,3.5710263475052524,1.0
