x,y,etiqueta
0.6037556542650232,-5.7151134061058055,2
0.41262980618365636,-5.663536208223862,2
0.3331569586818483,-5.990125860956366,2
0.49325308513244426,-5.721975981249075,2
0.16819643239440568,-5.9597314088019955,2
0.4247014593980038,-5.71880480694214,2
0.47504975274386646,-5.851057203838641,2
0.4883735907835671,-5.719032134904565,2
0.3009240865557477,-5.873925476073157,2
0.4724425745549038,-5.878751584546774,2
0.37500653745007323,-5.809834363786861,2
0.4137060654944157,-6.009003094589606,2
0.4041590089717375,-5.780783164195396,2
0.4311085165572225,-5.885651473412052,2
0.34725092482004327,-5.662391219291727,2
0.3230976939079692,-5.697348810968413,2
0.3922873582349953,-5.7134029804162365,2
0.4180812881304984,-6.019395850331254,2
0.46835238781336197,-5.727180573751862,2
0.5751901535314692,-5.785058164356132,2
0.47272702934282246,-5.727840852352866,2
0.4707515283821018,-5.838250515275777,2
0.5176770136699733,-5.654450532329636,2
0.4575380952508225,-5.831239667010966,2
0.5105644828590956,-5.530206390421657,2
0.669778809037665,-5.562715684768398,2
0.7284736273754684,-5.696281537385411,2
0.36215458058927735,-5.717526006716629,2
0.5004583658923352,-5.701891665885378,2
0.2962961740141436,-5.460060760835015,2
0.595804423711487,-5.695742762523175,2
0.45761772790528654,-5.617496886550775,2
0.4916482657300856,-5.742534635869842,2
0.3612028390374087,-5.571956795849874,2
0.544757692244957,-5.568262976373848,2
0.4034708942869659,-5.724838526446253,2
0.6116382736467194,-5.637222072831762,2
0.42359736295006944,-5.651301595095256,2
0.43166648316122014,-5.580568418546831,2
0.6046994492030051,-5.664301649137131,2
0.43502228738359694,-5.627271834521314,2
0.35295058033844373,-5.532173209901964,2
0.4955263827300079,-5.459234405610233,2
0.3198927626758048,-5.525271343349208,2
0.5155191380950853,-5.510165368601548,2
0.37183133740343716,-5.440108259978857,2
0.3973906210595786,-5.534399317969248,2
0.38825552350426595,-5.4462336725390506,2
0.5205884074719531,-5.331121370471522,2
0.32012169700952464,-5.4125890664014635,2
0.49259915205642296,-5.514654615419443,2
0.5041618643784996,-5.60214695235775,2
0.44175457449092226,-5.664717424923485,2
0.5228113142160556,-5.473213361619351,2
0.5547796047246334,-5.523294588066923,2
0.5979413268641646,-5.492147791382325,2
0.36896076713616766,-5.318927530712176,2
0.49583548870326094,-5.551159614160388,2
0.53833149642345,-5.591460798758586,2
0.5039825951824516,-5.29097617571666,2
0.5385614025562462,-5.291267329393758,2
0.46350557887384747,-5.543905133253456,2
0.5289809539643663,-5.507304965026731,2
0.4374861225105326,-5.432826231467717,2
0.3716330313839509,-5.676307388479505,2
0.6638716228231883,-5.29770232126658,2
0.5281749509210312,-5.452808257229691,2
0.6194191909273968,-5.511230667529105,2
0.4122142062220626,-5.544018735315563,2
0.4021988143995714,-5.364122975674851,2
0.5309005654409343,-5.334283737592658,2
0.36475666260368333,-5.356408750424633,2
0.3615366921221935,-5.282526613035463,2
0.40233282482519905,-5.42020099005702,2
0.4218275121331434,-5.311766558208548,2
0.8834671339183469,-5.380337996996281,2
0.4753863248594602,-5.3994259930745585,2
0.6035321803302217,-5.461609374916387,2
0.48820297220518655,-5.290662962363838,2
0.3955348762525004,-5.591083259780276,2
0.47709406170666563,-5.401290840874911,2
0.5161809461289742,-5.337009030787924,2
0.39075723808970975,-5.30888886770475,2
0.3966758841988405,-5.364764992256999,2
0.5056986268459487,-5.322138088633059,2
0.42199842510901553,-5.474672812433161,2
0.4562172115209278,-5.2224308526565535,2
0.37907820965075395,-5.306482262857267,2
0.39269474944726934,-5.329380919869073,2
0.4772407222714985,-5.409885684950641,2
0.5110256522604051,-5.15253769338586,2
0.4701338522988123,-5.181304621795458,2
0.3537050146303229,-5.334706067564909,2
0.3784263369737212,-5.24085112636318,2
0.54009095866228,-5.2485841093080285,2
0.482249260682994,-5.223314338041938,2
0.26320575662356793,-5.275979365747968,2
0.5107294298945693,-5.306011420208527,2
0.3824427369010013,-5.35582773944966,2
0.4955658725670842,-5.095106628243922,2
0.4749055505788932,-5.1757886146843735,2
0.5044921267591943,-5.222393908003545,2
0.5292193454898467,-5.259255680162037,2
0.3506896082304049,-5.307310289897797,2
0.33770484873484374,-5.049644288053592,2
0.3853124793421646,-5.058185808884655,2
0.47861537375417157,-5.184045834057813,2
0.3112392917118999,-5.321336754025207,2
0.4154839218097792,-5.411854635455638,2
0.4398966926632837,-5.294111454728345,2
0.49547629995379305,-5.124931973249671,2
0.29323060915853044,-5.253435528575996,2
0.3254379225012372,-5.114221013149204,2
0.16645555574767398,-5.021341100382541,2
0.40340792191248914,-5.177946471308559,2
0.3838317994290671,-4.940250889275607,2
0.2330627345777898,-5.1757566135245545,2
0.33565385458663827,-5.051342313443738,2
0.2242641534181966,-5.1221506261171825,2
0.5131310881607841,-5.167137995828743,2
0.351836288574619,-5.095346498770576,2
0.47637517660183154,-5.265989073103042,2
0.42054325870408843,-5.065354193956594,2
0.4211301666424098,-5.029409369027691,2
0.3127036570768583,-5.131796450997644,2
0.41892020717829265,-4.9970147128724705,2
0.27795390293557115,-5.200944143192456,2
0.33733006713864305,-5.206949441336418,2
0.3355070571790755,-5.092674923749775,2
0.3630902672561429,-5.027310843881842,2
0.45532886875941014,-5.029661625596334,2
0.3938988642571083,-5.207111116130443,2
0.38375108510991396,-4.984410586495116,2
0.28984046409204883,-5.079978389695353,2
0.23440062089046715,-5.050295887324571,2
0.2387017830011634,-4.9156269329748765,2
0.3228253435627352,-5.088646474194292,2
0.15198667727569276,-4.95200429956169,2
0.20302301332454975,-4.987624385355094,2
0.22426001946045257,-5.029862630830231,2
0.3121207565102652,-4.948853279642693,2
0.377926517429724,-5.0243452738760706,2
0.2565261994365414,-4.9921327037120955,2
0.1780391604263103,-4.994458293426976,2
0.4251414155523561,-5.056659301217717,2
0.276260381161554,-4.856696203043667,2
0.2699385926021377,-4.887319178597997,2
0.12145523749862981,-4.958229293466397,2
0.1637873581546538,-4.850058657119789,2
0.10771664112433217,-5.162939737325962,2
0.1780031145934712,-4.921303042343811,2
0.19682856408558697,-4.895993284091261,2
0.09754293411622171,-4.879232331168035,2
-0.11124166618905632,-4.805107960801012,2
0.20725897796368514,-4.8631855193156595,2
0.040175693072552754,-4.936313993059266,2
0.10401799629198222,-4.796694597027551,2
0.1616070558042374,-4.903754196186108,2
0.09374327634810417,-4.755459204214363,2
0.169366059307838,-4.777853967323426,2
0.1533570796408407,-4.970136223777945,2
0.02576042315527992,-4.7599452369977175,2
0.325270421966415,-4.855082813251581,2
0.04623461951019825,-4.887307977879369,2
0.034890236137711694,-4.899344113685159,2
0.21143338270953516,-4.765126880962053,2
0.12388466013533427,-4.907384399824144,2
-0.014448203250982256,-4.764304665863278,2
-0.031350724001738384,-4.851635034531869,2
0.058118597260409535,-4.776345923730274,2
0.15239403636136445,-4.7305866194796895,2
-0.01875134233683938,-4.676225673445893,2
-0.11237492894316008,-4.828790881306472,2
-0.024851853837335333,-4.866231881279633,2
0.07153175695859545,-4.562159942548086,2
-0.005785517521290265,-4.747192155955479,2
0.053623928156924225,-4.706127273880696,2
0.05108205006327354,-4.864915283067321,2
-0.08435339346130456,-4.928638108335115,2
0.022029808007065728,-4.680614995769112,2
-0.02209467485092274,-4.651497436285751,2
0.001201716383066688,-4.804099517178984,2
-0.009567163771168726,-4.799653150589923,2
0.04345824404716284,-4.562838652233482,2
0.15744283103475978,-4.774091683528963,2
0.01403694803979199,-4.622312032651815,2
-0.11943918207254836,-4.560654151751827,2
0.20419374456105704,-4.6410051388091045,2
0.10083774922376477,-4.886965189133344,2
-0.17525276285160313,-4.738949753635305,2
-0.011752050508270669,-4.787150159183844,2
-0.13696606255880378,-4.749002498455171,2
-0.12224399607086434,-4.6549418248527825,2
-0.15627989413082027,-4.704716915301977,2
-0.2685563783020021,-4.567402157279664,2
-0.16800144865909944,-4.652777566044359,2
-0.03001482831642026,-4.803656095555835,2
-0.0320375325197459,-4.6933873026326545,2
-0.21446521426154846,-4.77642347416101,2
0.043059178929260006,-4.753283438504151,2
0.03118707211239391,-4.726629710419205,2
-0.055815638643966645,-4.55951251902215,2
-0.2589291035804756,-4.669813144509795,2
-0.15405842292004424,-4.585938893857807,2
-0.13557612819213447,-4.557800691251588,2
-0.2623915240797723,-4.625955352932713,2
-0.20093997062378818,-4.5692085838684955,2
-0.1119830660475851,-4.70048788817104,2
-0.2470425805098635,-4.541987760577224,2
-0.16005089449540225,-4.683488183135324,2
-0.16697112977667336,-4.46649690076226,2
-0.19579536091100055,-4.590840527750209,2
-0.2169903484478547,-4.333617345740803,2
-0.26827355344999915,-4.604156114735426,2
-0.1633650633302888,-4.421986234975424,2
-0.40917409272523203,-4.519150974349153,2
-0.32971532335901094,-4.535849706382299,2
-0.23609781993691248,-4.472147147362591,2
-0.018370722251106364,-4.605822271392052,2
-0.21415409951253644,-4.672465532982274,2
-0.1305235978474356,-4.548119005601822,2
-0.18559654579871684,-4.436175182446556,2
-0.22308289480045546,-4.424025471641882,2
-0.44954923591105556,-4.49057377251739,2
-0.42073985531763236,-4.510496508439951,2
-0.1612258289792901,-4.56667635951023,2
-0.20008867712174438,-4.331787627669373,2
-0.2669066176135863,-4.465478312964644,2
-0.21733717373774003,-4.508510909476704,2
-0.11935435003645611,-4.511808589202149,2
-0.3626302047625947,-4.279270788233235,2
-0.1389864329737626,-4.363226432817557,2
-0.28297590027673963,-4.396172798650239,2
-0.2683135334040665,-4.46262257045441,2
-0.12396168740863853,-4.310679884627173,2
-0.3811448333942231,-4.241778548726908,2
-0.41377612284322196,-4.478619883660125,2
-0.3429862465361805,-4.500070316040279,2
-0.3313405995893826,-4.349939287661739,2
-0.13249475122261695,-4.451695901784532,2
-0.3451711436162523,-4.509388367872844,2
-0.4473057392307248,-4.372126893522727,2
-0.3427032308054686,-4.351865134005534,2
-0.3039807346128523,-4.321101888648124,2
-0.31044704761073766,-4.1336826075765165,2
-0.22348658623877618,-4.220360443863134,2
-0.40145473409523863,-4.398961231385659,2
-0.36294823845969115,-4.155942898383289,2
-0.3333642391927872,-4.393874747088942,2
-0.5566992612079833,-4.324449142397213,2
-0.28922076234659927,-4.538886481338027,2
-0.4170441213199352,-4.173058869837669,2
-0.46224687855697344,-4.219171496858783,2
-0.24145207009892508,-4.222007109913025,2
-0.5847270261183253,-4.087333322903247,2
-0.19900927103336005,-4.31307984986784,2
-0.467163480794313,-4.282932284651559,2
-0.303649192887059,-4.155293479190916,2
-0.39473886667237823,-4.331867144149869,2
-0.30301915756095443,-4.267467773074494,2
-0.3361073808718487,-4.345848776325183,2
-0.389793347632094,-4.2831152055020505,2
-0.4238460115847454,-4.2662658581914314,2
-0.685045943013622,-4.220427202519317,2
-0.5455148058454343,-4.2018588539962005,2
-0.2863383929243095,-4.184677439109138,2
-0.6146515941900308,-4.181293283595914,2
-0.37101762315301584,-3.9631348825880615,2
-0.46704069027016926,-4.214554580179278,2
-0.4574475888649096,-4.149254633416986,2
-0.337942423710836,-4.171006615799239,2
-0.4028867411141521,-3.9548809288281586,2
-0.3961069330339912,-4.102939114169005,2
-0.35898025473998246,-4.029349874886747,2
-0.43425000584522605,-4.195897364633808,2
-0.46321368489335424,-3.9962319245077995,2
-0.3756816555319857,-4.277498463402719,2
-0.35724440398468904,-4.082013463151313,2
-0.49296025604693294,-4.033429418629261,2
-0.5298238386587946,-4.048380431169762,2
-0.47870551495624564,-4.030921254700102,2
-0.6862635913663508,-3.9185610216809312,2
-0.4460107312231074,-3.917623125030774,2
-0.4072057214901105,-4.1375568886415675,2
-0.5653205305221778,-3.9863330311746554,2
-0.41188306382808776,-4.141777581610261,2
-0.35316373063291806,-4.117106268606221,2
-0.4247309643969012,-4.114180333390757,2
-0.4771250225130321,-3.9721990367825226,2
-0.6763565457702986,-4.058219183765292,2
-0.39474496281210847,-4.015805416905369,2
-0.4101841617591422,-4.030023173623462,2
-0.513752642322354,-4.0466118295581985,2
-0.4981699088579026,-3.9564648527820205,2
-0.4439115430620171,-4.07007851396463,2
-0.5855487912979879,-4.100311822254145,2
-0.2657447381617759,-4.13852917496347,2
-0.5000511775435746,-3.9777817330589094,2
-0.3214499238619065,-4.092130367443687,2
-0.468670544798627,-4.147568616304957,2
-0.7797783149756359,-3.9955208840996272,2
-0.47560550016187564,-3.8767102879656,2
-0.6574456849162258,-3.9966110337207184,2
-0.4616583005505563,-3.8914495721879208,2
-0.4564584868002176,-3.92443229125424,2
-0.5510882955265526,-3.7932274377005624,2
-0.6356417300408574,-3.8491666001702063,2
-0.4926985662639013,-3.8283648639457604,2
-0.6752411320444744,-3.994350312517577,2
-0.42441929076004614,-3.977292255267881,2
-0.5933103353973744,-3.9615443085593696,2
-0.49133131724000545,-3.862050034409267,2
-0.676238773565148,-3.8734609892829552,2
-0.5710112906843368,-3.8825794487210903,2
-0.5530739554641874,-3.872577012106785,2
-0.581764289083229,-3.639824678916775,2
-0.5260327688676982,-3.8721774630305363,2
-0.4330358685999268,-3.6976777598153703,2
-0.5435122849735672,-3.845363096684679,2
-0.2835279255217632,-3.7362551964092097,2
-0.5635898720878731,-3.8708006747619392,2
-0.5277558047198725,-3.8379922752450946,2
-0.4028549046479831,-4.017904123077928,2
-0.5569662126090724,-3.969362722220846,2
-0.47753819210631115,-3.861336760773104,2
-0.4416430027541068,-3.791149291439345,2
-0.4515687750653105,-3.7050970111428647,2
-0.36652122024110856,-3.8398456210216967,2
-0.5002866447034185,-3.783465151786952,2
-0.5000232919929476,-3.9424361977331865,2
-0.34200660882216816,-3.9039681328894793,2
-0.4639649905420249,-3.7253341099185056,2
-0.6416053966521305,-3.5611734461646667,2
-0.5326040437148456,-3.7710929673467786,2
-0.5517859905565697,-3.565376227360621,2
-0.5107073866916335,-3.816696779150407,2
-0.3772761826652905,-3.7926950378379845,2
-0.4278307381385403,-3.789246883843918,2
-0.551319558668097,-3.487250672911289,2
-0.5939276206620447,-3.791692044789606,2
-0.4112829244299505,-3.7607569982978886,2
-0.2720290350621136,-3.7503573943309725,2
-0.32213336419206917,-3.6570959712783067,2
-0.5251284173659786,-3.6904822721433703,2
-0.40669926568063397,-3.598094929824797,2
-0.5116866694749079,-3.7245691084787658,2
-0.37197348819095527,-3.724843403929714,2
-0.5965622488872742,-3.578321776431095,2
-0.5261504290749647,-3.672356189777114,2
-0.2619408304408905,-3.712401204217155,2
-0.48871418344877776,-3.7291243757233543,2
-0.39925966285252973,-3.564826852895624,2
-0.457163887117032,-3.558668371732335,2
-0.3794498136436093,-3.77277847253748,2
-0.32736483480878364,-3.6368012272188954,2
-0.5376729293578236,-3.638280653620955,2
-0.31374454156221343,-3.5289035648982896,2
-0.42828099649243273,-3.573738199370836,2
-0.4363480879761924,-3.497752752177536,2
-0.49523846726375825,-3.6378589815863873,2
-0.23811622218004835,-3.5575786148633823,2
-0.44797817601174045,-3.5756343457896747,2
-0.47870167445036993,-3.653331452088901,2
-0.551270646297006,-3.6867718876439217,2
-0.2648819564394913,-3.543793777175588,2
-0.413280516295863,-3.563345860157879,2
-0.2370595563032992,-3.4750491746747314,2
-0.31376066226922894,-3.5526918124172795,2
-0.42188597238730235,-3.609244197258016,2
-0.2520837937547305,-3.736007800203237,2
-0.2700798365940589,-3.6503139143623415,2
-0.2957627745456022,-3.5571709096183617,2
-0.3977907208406896,-3.61891940722887,2
-0.34915740415759117,-3.450563271225631,2
-0.2265378399334967,-3.5512174388215825,2
-0.37851520700476515,-3.3248544109604046,2
-0.2675162320606989,-3.6007078274811293,2
-0.1747492304184375,-3.639547980093743,2
-0.3307140513986646,-3.501421374327239,2
-0.3113228935300615,-3.5434126488348774,2
-0.3765453608639959,-3.39994048535129,2
-0.41132836796238714,-3.400074915153394,2
-0.23726346772568505,-3.220886585536217,2
-0.22533354736624278,-3.5028178556675456,2
-0.2169932934724496,-3.464038579638006,2
-0.3301999937813407,-3.4447939068812383,2
-0.30620724885536243,-3.3611190838020373,2
-0.24033231668713373,-3.437339223161803,2
-0.33127265148480006,-3.4286487580843747,2
-0.32361406218736655,-3.6067420127453658,2
-0.28890157604563704,-3.3127314451253542,2
-0.3273176059865351,-3.4422768449508943,2
-0.268869617462834,-3.530289027913297,2
-0.19798874402746847,-3.3611801458633197,2
-0.13847590076537547,-3.3999244992305973,2
-0.37463192272657975,-3.4350519926509544,2
-0.2581582962007458,-3.272038565786877,2
-0.05075566653256455,-3.4987423404509985,2
-0.049154572522417284,-3.336497724965649,2
-0.14378485624857287,-3.2349586231478233,2
-0.05916247324480839,-3.4681292550949228,2
-0.23633743739223764,-3.4942097250067055,2
-0.2614840331648478,-3.3507906113463313,2
-0.13467750958435434,-3.4126678315452494,2
-0.12382462325037685,-3.4938307269811335,2
-0.11544878802151584,-3.3275154527659647,2
-0.2523510346093732,-3.260378928810669,2
-0.20103200374929867,-3.349619733507319,2
-0.14434850342942737,-3.4093149226460233,2
-0.1608763891906156,-3.2144812438760235,2
-0.056229262129633056,-3.196916067862883,2
-0.22186356016020115,-3.325876875580266,2
-0.2699697383524706,-3.235173032973307,2
-0.11361405195579924,-3.2582200357406945,2
-0.18578866110454823,-3.2363723142397713,2
-0.1559910709008689,-3.221553970933333,2
-0.0035480354274313036,-3.1431133552000796,2
-0.11155897734748814,-3.300605664573484,2
0.000832838470143954,-3.357528169514075,2
-0.052249224492449335,-3.2723635034944767,2
-0.1588298094247292,-3.073097015814448,2
-0.1600260720879505,-3.245465638058946,2
0.06657439427458549,-3.295141251068611,2
-0.08558059101067973,-3.1000215947532612,2
0.18591126904876387,-3.033452818785818,2
0.06252190235714522,-3.13970224275638,2
-0.15589383259592046,-3.1086410677527985,2
-0.13818433895509386,-3.0760512530797466,2
-0.068988505611948,-3.2019078244201435,2
-0.09426930229971112,-3.1228389144893827,2
-0.09725108494689051,-3.096489247685976,2
0.1440046254426526,-2.985100279784214,2
0.12282132908603136,-3.3051702014048514,2
-0.19451846574220197,-3.2431721382500167,2
0.06540195644348583,-3.243452434143219,2
-0.048873778022225096,-3.139932337677439,2
-0.011866075278556848,-3.15314916580661,2
-0.14320880407178585,-3.0853721443607607,2
0.12903600176716795,-3.1268320908398475,2
-0.058361123637754066,-3.0466898334004595,2
-0.08068726757894987,-3.1782302556741295,2
0.07859079536839345,-3.0934582504554333,2
0.04867131389773109,-3.1265589988222255,2
0.14297751793269503,-2.9967930090486887,2
-0.07406601418641494,-3.157579963445088,2
0.035953296032766965,-2.9941854596243767,2
0.17300870423988157,-3.1202675553259054,2
0.06636753588028674,-2.912802642515037,2
-0.08741938328573001,-2.957547331405525,2
0.13880629986102166,-2.920021859685274,2
0.1728311810322998,-3.042433288692449,2
0.17544820882359252,-2.8815047686796755,2
0.1374599663485259,-2.9687598764660406,2
0.13582321000246392,-3.0620313840995186,2
0.04968147208650486,-2.9185740157131312,2
0.15038675975558446,-2.973685474900051,2
0.011144837380525074,-3.009732153427094,2
0.30219800126555135,-2.865712150650032,2
-0.03484895179009562,-3.076599831788347,2
0.13353745150366708,-2.948066793284762,2
0.3210671095732441,-3.018671161948821,2
0.09024526160905462,-2.9051752894852587,2
0.1845345311572072,-2.911747899030653,2
0.19743813573816155,-2.9042078483099596,2
0.047745441853850906,-2.96016259134779,2
0.25859957460135435,-2.968421342497495,2
0.13839573834633506,-2.9416453775171267,2
0.18756488798095375,-2.990915218648478,2
0.17825404287078606,-3.09583772468639,2
0.3567278054749039,-3.130133039555184,2
0.13342342320826722,-2.7793484414743643,2
0.04682818107716549,-2.881848860363716,2
0.07156314268912645,-3.05859290452148,2
0.07301459170478738,-2.793356881195525,2
0.3451670608411392,-2.9701829656828878,2
0.4379015780898547,-2.8183853492288318,2
0.28353570305944875,-2.831719898527176,2
0.23220426439496294,-2.840227807390598,2
0.3735327887615024,-2.8458384982091065,2
0.14127118751594916,-2.8154053521259934,2
0.17582165602183125,-2.7708203557190316,2
0.4260477456184051,-2.844490967923306,2
0.2842068173925412,-2.8298315175289,2
0.12671622031248508,-2.8370709206464078,2
0.33414480775788935,-2.7494246566107363,2
0.27447577384456123,-2.779887895323013,2
0.5004081912765372,-2.798442677390279,2
0.3374443735094572,-2.68071959527074,2
0.3254296298022348,-2.8407985147898973,2
0.22089791337287598,-2.8259802554811393,2
0.38084259842252527,-2.730004916600363,2
0.32209350163937817,-2.7850775708292277,2
0.15088652671927583,-2.6903931637250578,2
0.2958651215700345,-2.8450541304566643,2
0.47052008395144,-2.7200447032357187,2
0.41280466812007055,-2.6987536551299085,2
0.4231583645339218,-2.798131335788485,2
0.38356461358338617,-2.6897347381401584,2
0.3368937163464248,-2.7859297366462052,2
0.5729492524719001,-2.64764794327529,2
0.3610613483408805,-2.8970496026199597,2
0.562065892352406,-2.7943758901648637,2
0.40722420981568985,-2.908668308039504,2
0.3978232672089144,-2.735297735316779,2
0.4162609727035715,-2.6866325678687497,2
0.4060489946568478,-2.811521913708539,2
0.5969580104145961,-2.770518957015222,2
0.30348680462416155,-2.525918943049171,2
0.32689195378479785,-2.620529393153591,2
0.5271948027095439,-2.7256700001543557,2
0.4369280273415844,-2.6170553651362995,2
0.3397535732908832,-2.5816464906012158,2
0.5638342155720228,-2.5052458459630476,2
0.48298717943613106,-2.533296792538807,2
0.37186004232030806,-2.553217793643193,2
0.4241407502559848,-2.71184788890999,2
0.4588556146903544,-2.5603034527506336,2
0.3966517009293198,-2.5749102489168556,2
0.41412933480806824,-2.56149732054682,2
0.3841116050646163,-2.8119866613078828,2
0.5019464659280047,-2.6005322920949814,2
0.32789946027001005,-2.4779364295850628,2
0.46337627202193465,-2.51679415361159,2
0.3983105394098897,-2.5454422570147854,2
0.4154838770033738,-2.790766151308483,2
0.4814958614440856,-2.563105657807432,2
0.5653210760428539,-2.453173542456274,2
0.3954371401371487,-2.599971713898901,2
0.45596689848275324,-2.5513929374546285,2
0.43610923955581904,-2.569106424369742,2
0.5170446401647517,-2.493525910243772,2
0.42340252360230923,-2.634901154184499,2
0.3735950022895214,-2.627936202451021,2
0.49190065307370645,-2.5610819854646545,2
0.5157329186776342,-2.542311170028006,2
0.46389083326164676,-2.386929687853656,2
0.3766066242471108,-2.5236585456750595,2
0.578443768731415,-2.510274130504422,2
0.5179136251942058,-2.5280927783331344,2
0.6718570063689687,-2.4124591670865003,2
0.5795692260178077,-2.574679512350588,2
0.6627976783333664,-2.475331669170899,2
0.44298656340147496,-2.4690105942201903,2
0.609983712805662,-2.459880483618601,2
0.5775507528551047,-2.3981124273070025,2
0.407698684234603,-2.347888613491725,2
0.3865535843143285,-2.5513761632780407,2
0.5987689635137962,-2.3805751251931433,2
0.4299437498833472,-2.373486079822755,2
0.4177698661929574,-2.643533706313609,2
0.4958383512154899,-2.302633120818614,2
0.38750771509269644,-2.3039220454902267,2
0.4364622954347783,-2.495979225221449,2
0.5051042733001081,-2.445918156994645,2
0.5408714310435556,-2.256663503621298,2
0.5754762047208062,-2.3633011434241222,2
0.3817703312215155,-2.3602754061375015,2
0.5147371265793298,-2.310754684556931,2
0.47652038067961644,-2.2835704697553676,2
0.42795359681581835,-2.1201369713689235,2
0.6370502402160838,-2.447762492143723,2
0.6024686330779724,-2.5429804098914057,2
0.5839626505181204,-2.291233344336851,2
0.46853492103264005,-2.488275988485875,2
0.6375935721485415,-2.291657960000829,2
0.5183112573104119,-2.39684333313215,2
0.6305895826033697,-2.2808625133376186,2
0.450166897697885,-2.5294204458430958,2
0.5094552934018223,-2.1584626309475574,2
0.3641834164758877,-2.142147304509912,2
0.48293908352467946,-2.19113712954726,2
0.49893773299835514,-2.1967027059241313,2
0.5753107592878633,-2.160437309536859,2
0.4661414066448223,-2.177552156698969,2
0.5414845081521504,-2.137676659576809,2
0.5483275995773687,-2.021115157299654,2
0.5470810731415662,-2.3531080999176406,2
0.43067768100526477,-2.2158272324747488,2
0.6992400522807776,-2.1719421656643,2
0.40874834485668743,-2.173825482511883,2
0.44046109356339963,-2.2356451813104776,2
0.5910548184692402,-2.2674510831657124,2
0.4746439921852437,-2.2733936985218905,2
0.6671779625022145,-2.238356353500236,2
0.4132337004012686,-2.2761480506212295,2
0.4003703507232077,-2.0650921736434507,2
0.5118039524397395,-2.1749222196476525,2
0.5198886196712276,-2.241714457760136,2
0.4914928009842807,-2.1873538690615395,2
0.4926712172871139,-2.2607918110627767,2
0.40673866475058973,-2.079934668090325,2
0.554272493409457,-1.9613365605153072,2
0.4135725902732373,-2.1679332166276253,2
0.36774031562505616,-2.117855847243332,2
0.35848527090575755,-2.140227390671912,2
0.39332252863095685,-2.04504091214107,2
0.4824043785559053,-2.1454347380157857,2
0.361750601124131,-2.234528040394388,2
0.3046795693478328,-1.933970962125481,2
0.23671039234552005,-2.0957244375286845,2
0.3512008574131913,-2.025084736172735,2
0.39983856556182706,-1.9495790845834808,2
0.5098270042860172,-1.8353822334296488,2
0.25359791655526365,-2.1569520075983313,2
0.37006661469164426,-1.9450073309344096,2
0.4789023022115631,-2.2118921056658976,2
0.2869517556420025,-1.8671742964139444,2
0.4206215852227909,-2.1284319688688074,2
0.45559279681469256,-2.130973551050916,2
0.286927451756777,-2.1612465817004445,2
